Transaction Type|Action Indicator|State Code / Tribal Indicator|County Code / Tribal Code|Site Number|Parameter|POC|Duration Code|Reported Unit|Method Code|Sample Date|Sample Begin Time|Reported Sample Value|Null Data Code|Collection Frequency Code|Monitor Protocol ID|Qualifier Code - 1|Qualifier Code - 2|Qualifier Code - 3|Qualifier Code - 4|Qualifier Code - 5|Qualifier Code - 6|Qualifier Code - 7|Qualifier Code - 8|Qualifier Code - 9|Qualifier Code - 10|Alternate Method Detection Limit|Uncertainty Value
RD|I|27|035|3202|43843|1|7|001|211|20001009|00:00|0||||ND||||||||||0.156|
RD|I|27|035|3202|43843|1|7|001|211|20001021|00:00|0||||ND||||||||||0.156|
RD|I|27|035|3202|43843|1|7|001|211|20001027|00:00|0||||ND||||||||||0.156|
RD|I|27|035|3202|43843|1|7|001|211|20001114|00:00|0||||ND||||||||||0.156|
RD|I|27|035|3202|43843|1|7|001|211|20001120|00:00|0.085||||MD||||||||||0.156|
RD|I|27|035|3202|43843|1|7|001|211|20001126|00:00|0||||ND||||||||||0.156|
RD|I|27|035|3202|43843|1|7|001|211|20001202|00:00|0||||ND||||||||||0.156|
RD|I|27|035|3202|43843|1|7|001|211|20001214|00:00|0||||ND||||||||||0.156|
RD|I|27|035|3202|43843|1|7|001|211|20001220|00:00|0||||ND||||||||||0.156|
RD|I|27|035|3202|43843|1|7|001|211|20001226|00:00|0||||ND||||||||||0.156|
RD|I|27|035|3202|43844|1|7|001|211|20001009|00:00|0.064||||MD||||||||||0.180|
RD|I|27|035|3202|43844|1|7|001|211|20001021|00:00|0||||ND||||||||||0.180|
RD|I|27|035|3202|43844|1|7|001|211|20001027|00:00|0||||ND||||||||||0.180|
RD|I|27|035|3202|43844|1|7|001|211|20001114|00:00|0||||ND||||||||||0.180|
RD|I|27|035|3202|43844|1|7|001|211|20001120|00:00|0||||ND||||||||||0.180|
RD|I|27|035|3202|43844|1|7|001|211|20001126|00:00|0||||ND||||||||||0.180|
RD|I|27|035|3202|43844|1|7|001|211|20001202|00:00|0||||ND||||||||||0.180|
RD|I|27|035|3202|43844|1|7|001|211|20001214|00:00|0||||ND||||||||||0.180|
RD|I|27|035|3202|43844|1|7|001|211|20001220|00:00|0||||ND||||||||||0.180|
RD|I|27|035|3202|43844|1|7|001|211|20001226|00:00|0||||ND||||||||||0.180|
RD|I|27|035|3202|43860|1|7|001|211|20001009|00:00|0||||ND||||||||||0.176|
RD|I|27|035|3202|43860|1|7|001|211|20001021|00:00|0||||ND||||||||||0.176|
RD|I|27|035|3202|43860|1|7|001|211|20001027|00:00|0||||ND||||||||||0.176|
RD|I|27|035|3202|43860|1|7|001|211|20001114|00:00|0||||ND||||||||||0.176|
RD|I|27|035|3202|43860|1|7|001|211|20001120|00:00|0||||ND||||||||||0.176|
RD|I|27|035|3202|43860|1|7|001|211|20001126|00:00|0||||ND||||||||||0.176|
RD|I|27|035|3202|43860|1|7|001|211|20001202|00:00|0||||ND||||||||||0.176|
RD|I|27|035|3202|43860|1|7|001|211|20001214|00:00|0||||ND||||||||||0.176|
RD|I|27|035|3202|43860|1|7|001|211|20001220|00:00|0||||ND||||||||||0.176|
RD|I|27|035|3202|43860|1|7|001|211|20001226|00:00|0||||ND||||||||||0.176|
RD|I|27|035|3202|45109|1|7|001|211|20001009|00:00|0.465||||SQ||||||||||0.227|
RD|I|27|035|3202|45109|1|7|001|211|20001021|00:00|0.261||||SQ||||||||||0.227|
RD|I|27|035|3202|45109|1|7|001|211|20001027|00:00|0.048||||MD||||||||||0.227|
RD|I|27|035|3202|45109|1|7|001|211|20001114|00:00|0.139||||MD||||||||||0.227|
RD|I|27|035|3202|45109|1|7|001|211|20001120|00:00|0.139||||MD||||||||||0.227|
RD|I|27|035|3202|45109|1|7|001|211|20001126|00:00|0.221||||MD||||||||||0.227|
RD|I|27|035|3202|45109|1|7|001|211|20001202|00:00|0.373||||SQ||||||||||0.227|
RD|I|27|035|3202|45109|1|7|001|211|20001214|00:00|1.177||||||||||||||0.227|
RD|I|27|035|3202|45109|1|7|001|211|20001220|00:00|0.525||||SQ||||||||||0.227|
RD|I|27|035|3202|45109|1|7|001|211|20001226|00:00|0.534||||SQ||||||||||0.227|
RD|I|27|035|3202|45201|1|7|001|211|20001009|00:00|0.543||||||||||||||0.117|
RD|I|27|035|3202|45201|1|7|001|211|20001021|00:00|0.428||||||||||||||0.117|
RD|I|27|035|3202|45201|1|7|001|211|20001027|00:00|0.246||||SQ||||||||||0.117|
RD|I|27|035|3202|45201|1|7|001|211|20001114|00:00|0.578||||||||||||||0.117|
RD|I|27|035|3202|45201|1|7|001|211|20001120|00:00|0.540||||||||||||||0.117|
RD|I|27|035|3202|45201|1|7|001|211|20001126|00:00|0.885||||||||||||||0.117|
RD|I|27|035|3202|45201|1|7|001|211|20001202|00:00|0.933||||||||||||||0.117|
RD|I|27|035|3202|45201|1|7|001|211|20001214|00:00|1.757||||||||||||||0.117|
RD|I|27|035|3202|45201|1|7|001|211|20001220|00:00|0.872||||||||||||||0.117|
RD|I|27|035|3202|45201|1|7|001|211|20001226|00:00|1.000||||||||||||||0.117|
RD|I|27|035|3202|45202|1|7|001|211|20001009|00:00|0.724||||||||||||||0.077|
RD|I|27|035|3202|45202|1|7|001|211|20001021|00:00|0.599||||||||||||||0.077|
RD|I|27|035|3202|45202|1|7|001|211|20001027|00:00|0.143||||SQ||||||||||0.077|
RD|I|27|035|3202|45202|1|7|001|211|20001114|00:00|0.271||||||||||||||0.077|
RD|I|27|035|3202|45202|1|7|001|211|20001120|00:00|0.219||||SQ||||||||||0.077|
RD|I|27|035|3202|45202|1|7|001|211|20001126|00:00|0.426||||||||||||||0.077|
RD|I|27|035|3202|45202|1|7|001|211|20001202|00:00|0.724||||||||||||||0.077|
RD|I|27|035|3202|45202|1|7|001|211|20001214|00:00|2.408||||||||||||||0.077|
RD|I|27|035|3202|45202|1|7|001|211|20001220|00:00|0.908||||||||||||||0.077|
RD|I|27|035|3202|45202|1|7|001|211|20001226|00:00|0.855||||||||||||||0.077|
RD|I|27|035|3202|45203|1|7|001|211|20001009|00:00|0.156||||SQ||||||||||0.067|
RD|I|27|035|3202|45203|1|7|001|211|20001021|00:00|0.083||||SQ||||||||||0.067|
RD|I|27|035|3202|45203|1|7|001|211|20001027|00:00|0.022||||MD||||||||||0.067|
RD|I|27|035|3202|45203|1|7|001|211|20001114|00:00|0.043||||MD||||||||||0.067|
RD|I|27|035|3202|45203|1|7|001|211|20001120|00:00|0.039||||MD||||||||||0.067|
RD|I|27|035|3202|45203|1|7|001|211|20001126|00:00|0.087||||SQ||||||||||0.067|
RD|I|27|035|3202|45203|1|7|001|211|20001202|00:00|0.165||||SQ||||||||||0.067|
RD|I|27|035|3202|45203|1|7|001|211|20001214|00:00|0.426||||||||||||||0.067|
RD|I|27|035|3202|45203|1|7|001|211|20001220|00:00|0.204||||SQ||||||||||0.067|
RD|I|27|035|3202|45203|1|7|001|211|20001226|00:00|0.195||||SQ||||||||||0.067|
RD|I|27|035|3202|45204|1|7|001|211|20001009|00:00|0.169||||SQ||||||||||0.080|
RD|I|27|035|3202|45204|1|7|001|211|20001021|00:00|0.087||||SQ||||||||||0.080|
RD|I|27|035|3202|45204|1|7|001|211|20001027|00:00|0.017||||MD||||||||||0.080|
RD|I|27|035|3202|45204|1|7|001|211|20001114|00:00|0.052||||MD||||||||||0.080|
RD|I|27|035|3202|45204|1|7|001|211|20001120|00:00|0.065||||MD||||||||||0.080|
RD|I|27|035|3202|45204|1|7|001|211|20001126|00:00|0.087||||SQ||||||||||0.080|
RD|I|27|035|3202|45204|1|7|001|211|20001202|00:00|0.161||||SQ||||||||||0.080|
RD|I|27|035|3202|45204|1|7|001|211|20001214|00:00|0.452||||||||||||||0.080|
RD|I|27|035|3202|45204|1|7|001|211|20001220|00:00|0.221||||SQ||||||||||0.080|
RD|I|27|035|3202|45204|1|7|001|211|20001226|00:00|0.239||||SQ||||||||||0.080|
RD|I|27|035|3202|45207|1|7|001|211|20001009|00:00|0.123||||MD||||||||||0.134|
RD|I|27|035|3202|45207|1|7|001|211|20001021|00:00|0.079||||MD||||||||||0.134|
RD|I|27|035|3202|45207|1|7|001|211|20001027|00:00|0.029||||MD||||||||||0.134|
RD|I|27|035|3202|45207|1|7|001|211|20001114|00:00|0.039||||MD||||||||||0.134|
RD|I|27|035|3202|45207|1|7|001|211|20001120|00:00|0||||ND||||||||||0.134|
RD|I|27|035|3202|45207|1|7|001|211|20001126|00:00|0||||ND||||||||||0.134|
RD|I|27|035|3202|45207|1|7|001|211|20001202|00:00|0.010||||MD||||||||||0.134|
RD|I|27|035|3202|45207|1|7|001|211|20001214|00:00|0.147||||SQ||||||||||0.134|
RD|I|27|035|3202|45207|1|7|001|211|20001220|00:00|0.108||||MD||||||||||0.134|
RD|I|27|035|3202|45207|1|7|001|211|20001226|00:00|0.133||||MD||||||||||0.134|
RD|I|27|035|3202|45208|1|7|001|211|20001009|00:00|0.231||||SQ||||||||||0.120|
RD|I|27|035|3202|45208|1|7|001|211|20001021|00:00|0.152||||SQ||||||||||0.120|
RD|I|27|035|3202|45208|1|7|001|211|20001027|00:00|0.044||||MD||||||||||0.120|
RD|I|27|035|3202|45208|1|7|001|211|20001114|00:00|0.069||||MD||||||||||0.120|
RD|I|27|035|3202|45208|1|7|001|211|20001120|00:00|0.162||||SQ||||||||||0.120|
RD|I|27|035|3202|45208|1|7|001|211|20001126|00:00|0.172||||SQ||||||||||0.120|
RD|I|27|035|3202|45208|1|7|001|211|20001202|00:00|0.162||||SQ||||||||||0.120|
RD|I|27|035|3202|45208|1|7|001|211|20001214|00:00|0.398||||||||||||||0.120|
RD|I|27|035|3202|45208|1|7|001|211|20001220|00:00|0.152||||SQ||||||||||0.120|
RD|I|27|035|3202|45208|1|7|001|211|20001226|00:00|0.236||||SQ||||||||||0.120|
RD|I|27|035|3202|45220|1|7|001|211|20001009|00:00|0.724||||||||||||||0.063|
RD|I|27|035|3202|45220|1|7|001|211|20001021|00:00|0.102||||SQ||||||||||0.063|
RD|I|27|035|3202|45220|1|7|001|211|20001027|00:00|0||||ND||||||||||0.063|
RD|I|27|035|3202|45220|1|7|001|211|20001114|00:00|0||||ND||||||||||0.063|
RD|I|27|035|3202|45220|1|7|001|211|20001120|00:00|0||||ND||||||||||0.063|
RD|I|27|035|3202|45220|1|7|001|211|20001126|00:00|0||||ND||||||||||0.063|
RD|I|27|035|3202|45220|1|7|001|211|20001202|00:00|0.085||||SQ||||||||||0.063|
RD|I|27|035|3202|45220|1|7|001|211|20001214|00:00|0.967||||||||||||||0.063|
RD|I|27|035|3202|45220|1|7|001|211|20001220|00:00|0.047||||MD||||||||||0.063|
RD|I|27|035|3202|45220|1|7|001|211|20001226|00:00|0.085||||SQ||||||||||0.063|
RD|I|27|035|3202|45501|1|7|001|202|20001009|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001015|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001021|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001027|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001102|00:00||AV|||||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001108|00:00||AG|||||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001114|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001120|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001126|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001202|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001208|00:00||AG|||||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001214|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001220|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45501|1|7|001|202|20001226|00:00|0||||ND||||||||||0.11720|
RD|I|27|035|3202|45801|1|7|001|211|20001009|00:00|0.074||||MD||||||||||0.128|
RD|I|27|035|3202|45801|1|7|001|211|20001021|00:00|0.046||||MD||||||||||0.128|
RD|I|27|035|3202|45801|1|7|001|211|20001027|00:00|0||||ND||||||||||0.128|
RD|I|27|035|3202|45801|1|7|001|211|20001114|00:00|0||||ND||||||||||0.128|
RD|I|27|035|3202|45801|1|7|001|211|20001120|00:00|0||||ND||||||||||0.128|
RD|I|27|035|3202|45801|1|7|001|211|20001126|00:00|0||||ND||||||||||0.128|
RD|I|27|035|3202|45801|1|7|001|211|20001202|00:00|0||||ND||||||||||0.128|
RD|I|27|035|3202|45801|1|7|001|211|20001214|00:00|0||||ND||||||||||0.128|
RD|I|27|035|3202|45801|1|7|001|211|20001220|00:00|0||||ND||||||||||0.128|
RD|I|27|035|3202|45801|1|7|001|211|20001226|00:00|0||||ND||||||||||0.128|
RD|I|27|035|3202|45805|1|7|001|211|20001009|00:00|0.084||||MD||||||||||0.144|
RD|I|27|035|3202|45805|1|7|001|211|20001021|00:00|0||||ND||||||||||0.144|
RD|I|27|035|3202|45805|1|7|001|211|20001027|00:00|0||||ND||||||||||0.144|
RD|I|27|035|3202|45805|1|7|001|211|20001114|00:00|0||||ND||||||||||0.144|
RD|I|27|035|3202|45805|1|7|001|211|20001120|00:00|0||||ND||||||||||0.144|
RD|I|27|035|3202|45805|1|7|001|211|20001126|00:00|0||||ND||||||||||0.144|
RD|I|27|035|3202|45805|1|7|001|211|20001202|00:00|0||||ND||||||||||0.144|
RD|I|27|035|3202|45805|1|7|001|211|20001214|00:00|0||||ND||||||||||0.144|
RD|I|27|035|3202|45805|1|7|001|211|20001220|00:00|0||||ND||||||||||0.144|
RD|I|27|035|3202|45805|1|7|001|211|20001226|00:00|0||||ND||||||||||0.144|
RD|I|27|035|3202|45806|1|7|001|211|20001009|00:00|0.126||||SQ||||||||||0.100|
RD|I|27|035|3202|45806|1|7|001|211|20001021|00:00|0.024||||MD||||||||||0.100|
RD|I|27|035|3202|45806|1|7|001|211|20001027|00:00|0.006||||MD||||||||||0.100|
RD|I|27|035|3202|45806|1|7|001|211|20001114|00:00|0.030||||MD||||||||||0.100|
RD|I|27|035|3202|45806|1|7|001|211|20001120|00:00|0.018||||MD||||||||||0.100|
RD|I|27|035|3202|45806|1|7|001|211|20001126|00:00|0.012||||MD||||||||||0.100|
RD|I|27|035|3202|45806|1|7|001|211|20001202|00:00|0.018||||MD||||||||||0.100|
RD|I|27|035|3202|45806|1|7|001|211|20001214|00:00|0||||ND||||||||||0.100|
RD|I|27|035|3202|45806|1|7|001|211|20001220|00:00|0||||ND||||||||||0.100|
RD|I|27|035|3202|45806|1|7|001|211|20001226|00:00|0||||ND||||||||||0.100|
RD|I|27|035|3202|45807|1|7|001|211|20001009|00:00|0.144||||MD||||||||||0.259|
RD|I|27|035|3202|45807|1|7|001|211|20001021|00:00|0.054||||MD||||||||||0.259|
RD|I|27|035|3202|45807|1|7|001|211|20001027|00:00|0.006||||MD||||||||||0.259|
RD|I|27|035|3202|45807|1|7|001|211|20001114|00:00|0.012||||MD||||||||||0.259|
RD|I|27|035|3202|45807|1|7|001|211|20001120|00:00|0.096||||MD||||||||||0.259|
RD|I|27|035|3202|45807|1|7|001|211|20001126|00:00|0.114||||MD||||||||||0.259|
RD|I|27|035|3202|45807|1|7|001|211|20001202|00:00|0.006||||MD||||||||||0.259|
RD|I|27|035|3202|45807|1|7|001|211|20001214|00:00|0||||ND||||||||||0.259|
RD|I|27|035|3202|45807|1|7|001|211|20001220|00:00|0||||ND||||||||||0.259|
RD|I|27|035|3202|45807|1|7|001|211|20001226|00:00|0||||ND||||||||||0.259|
RD|I|27|037|0001|14129|1|7|001|090|20000101|00:00|0.05000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000107|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000113|00:00|0.08000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000119|00:00|0.07000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000125|00:00|0.39000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000131|00:00|0.62000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000206|00:00|0.09000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000212|00:00|0.03000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000218|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000224|00:00||BF||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000301|00:00|1.99000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000307|00:00||AV||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000313|00:00|0.05000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000319|00:00||AV||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000325|00:00|0.33000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000331|00:00|0.44000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000406|00:00|0.63000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000412|00:00|0.07000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000418|00:00|0.01000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000424|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000430|00:00|0.13000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000506|00:00|0.03000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000512|00:00||AN||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000518|00:00|0.03000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000524|00:00|1.22000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000530|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000605|00:00|0.20000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000611|00:00|0.03000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000617|00:00|0.17000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000623|00:00|0.11000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000629|00:00|0.23000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000705|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000711|00:00||AV||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000717|00:00|0.96000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000723|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000729|00:00|0.01000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000804|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000810|00:00|0.09000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000816|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000822|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000828|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000903|00:00|0.00000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000909|00:00|0.03000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000915|00:00|0.19000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000921|00:00|0.08000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20000927|00:00|0.01000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001003|00:00|0.19000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001009|00:00|0.09000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001015|00:00|0.08000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001021|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001027|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001102|00:00|0.03000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001108|00:00|0.02000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001114|00:00|0.87000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001120|00:00|0.18000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001126|00:00|0.07000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001202|00:00|0.28000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001208|00:00|0.09000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001214|00:00|0.02000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001220|00:00|0.02000|||||||||||||||
RD|I|27|037|0001|14129|1|7|001|090|20001226|00:00||AN||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000101|00:00|0.05000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000107|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000113|00:00|0.08000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000119|00:00|0.07000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000125|00:00|0.51000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000131|00:00|0.80000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000206|00:00|0.11000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000212|00:00|0.05000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000218|00:00|0.05000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000224|00:00||BF||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000301|00:00|2.50000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000307|00:00||AV||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000313|00:00|0.09000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000319|00:00||AV||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000325|00:00|0.41000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000331|00:00|0.49000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000406|00:00|0.64000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000412|00:00|0.10000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000418|00:00|0.02000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000424|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000430|00:00|0.15000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000506|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000512|00:00|0.21000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000518|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000524|00:00|1.03000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000530|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000605|00:00|0.20000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000611|00:00|0.02000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000617|00:00|0.18000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000623|00:00|0.10000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000629|00:00|0.23000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000705|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000711|00:00||AV||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000717|00:00|1.06000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000723|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000729|00:00|0.01000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000804|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000810|00:00|0.09000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000816|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000822|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000828|00:00|0.09000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000903|00:00|0.01000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000909|00:00|0.04000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000915|00:00|0.18000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000921|00:00|0.07000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20000927|00:00|0.01000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001003|00:00|0.18000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001009|00:00|0.09000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001015|00:00|0.08000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001021|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001027|00:00|0.06000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001102|00:00|0.02000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001108|00:00|0.02000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001114|00:00|1.04000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001120|00:00|0.20000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001126|00:00|0.07000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001202|00:00|0.03000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001208|00:00|0.07000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001214|00:00|0.01000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001220|00:00|0.02000|||||||||||||||
RD|I|27|037|0001|14129|2|7|001|090|20001226|00:00|0.09000|||||||||||||||
RD|I|27|037|0020|43207|1|7|001|211|20000101|00:00|0.513||||SQ||||||||||0.201|
RD|I|27|037|0020|43207|1|7|001|211|20000107|00:00|0.544||||SQ||||||||||0.201|
RD|I|27|037|0020|43207|1|7|001|211|20000113|00:00|0.575||||SQ||||||||||0.201|
RD|I|27|037|0020|43207|1|7|001|211|20000119|00:00|0.605||||SQ||||||||||0.201|
